ID,exp_start,block_start,practice,cycle,display_start,trial_start,trial_end,RT,word,modality,correction,answer,points
44,182.62254699999994,221.93534180000006,practice,0,247.1301341999997,252.9178055000002,257.88181580000037,261.530909099999,geheim,gebaren,0,stil,0
44,182.62254699999994,221.93534180000006,practice,0,265.64151819999915,270.1896033999992,275.81541070000003,286.80142969999997,geheim,gebaren,1,stilte,0
44,182.62254699999994,221.93534180000006,practice,0,292.087622,296.75867389999894,301.94200159999946,313.1137313999998,geheim,gebaren,2,geluid,0
44,182.62254699999994,221.93534180000006,practice,0,319.2830991000001,323.93593839999903,330.9875837999998,332.6248415,eend,gebaren,0,kip,0
44,182.62254699999994,221.93534180000006,practice,0,335.4696403000007,337.83205949999956,344.40652209999917,346.6686739000006,eend,gebaren,1,eend,0
44,182.62254699999994,221.93534180000006,none,0,350.7381044999993,353.73623940000016,357.55803900000046,362.5125228000006,groot,gebaren,0,ontploffing,0
44,182.62254699999994,221.93534180000006,none,0,366.2737872000007,366.9768154000003,371.6370118999994,376.3230771999997,groot,gebaren,1,uitbreiden,0
44,182.62254699999994,221.93534180000006,none,0,379.54170559999966,381.7343317999994,385.3614174000004,388.3582641999992,groot,gebaren,2,groot,0.5
44,182.62254699999994,221.93534180000006,none,0,389.7360529000007,392.7523919000005,398.36063100000047,402.51883089999956,zwaar,gebaren,0,zwaar,2
44,182.62254699999994,221.93534180000006,none,0,404.07933929999945,406.6560517000007,415.5929929999993,418.6468795999999,regen,gebaren,0,paraplu,0
44,182.62254699999994,221.93534180000006,none,0,421.46538190000047,423.1566300000004,429.16778350000004,430.7645229,regen,gebaren,1,regen,1
44,182.62254699999994,221.93534180000006,none,0,431.75806850000026,435.45897009999953,442.68034999999963,444.3832725000002,zout,gebaren,0,zout,2
44,182.62254699999994,221.93534180000006,none,0,445.79392069999903,448.14747070000067,455.9254298999995,458.2936765000004,ziek,gebaren,0,koorts,0
44,182.62254699999994,221.93534180000006,none,0,461.2211820000002,462.58271069999955,467.8678565,469.9872131000002,ziek,gebaren,1,ziek,1
44,182.62254699999994,221.93534180000006,none,0,471.18011039999965,474.2886988,480.941671399999,484.53940000000057,langzaam,gebaren,0,lopen,0
44,182.62254699999994,221.93534180000006,none,0,487.56692849999945,489.3855871000005,499.23196129999906,508.95129240000006,langzaam,gebaren,1,slowmotion,0
44,182.62254699999994,221.93534180000006,none,0,512.7044708000003,515.1068939000006,526.3163754000007,528.9877810999997,langzaam,gebaren,2,langzaam,0.5
44,182.62254699999994,221.93534180000006,none,0,530.0726752,532.6140155999992,536.1501252999997,538.5724397000004,klein,gebaren,0,klein,2
44,182.62254699999994,221.93534180000006,practice,1,586.6566181000007,589.5934779999998,593.2186267000006,595.4727355000005,juichen,gebaren,0,feesten,0
44,182.62254699999994,221.93534180000006,practice,1,598.6836121999995,608.1211297,613.8681093999994,616.8425362999997,juichen,gebaren,1,vinden,0
44,182.62254699999994,221.93534180000006,practice,1,619.8535939999992,627.1341251999993,632.9538172000002,635.5452369000004,juichen,gebaren,2,enthousiast,0
44,182.62254699999994,221.93534180000006,practice,1,640.756523699999,646.5613476999997,651.7836617999992,653.5898547999996,telefoon,gebaren,0,bellen,0
44,182.62254699999994,221.93534180000006,practice,1,657.3503217999996,658.9449175,664.3853392999999,667.8002796999999,telefoon,gebaren,1,telefoon,0
44,182.62254699999994,221.93534180000006,none,1,672.1606994999993,678.8738893,684.3422600000004,685.5793893,vogel,gebaren,0,vogel,2
44,182.62254699999994,221.93534180000006,none,1,686.7712096999994,690.4752536999995,695.0510593999998,697.2213837999998,geur,gebaren,0,ruiken,0
44,182.62254699999994,221.93534180000006,none,1,700.0657476999995,702.2010861999997,708.7175376000005,709.7482649999993,geur,gebaren,1,geur,1
44,182.62254699999994,221.93534180000006,none,1,711.1749912999994,722.233873799999,727.7947979999999,730.8010989000004,zoet,gebaren,0,salmiak,0
44,182.62254699999994,221.93534180000006,none,1,734.3872239000002,744.0644440999995,751.7113180000006,753.3965275,zoet,gebaren,1,lekker,0
44,182.62254699999994,221.93534180000006,none,1,757.057869199999,760.5357902000005,767.2489663999995,768.7994093000007,zoet,gebaren,2,proeven,0
44,182.62254699999994,221.93534180000006,none,1,772.5929275999997,776.0423583999991,779.0202106000006,779.9671284999995,dik,gebaren,0,dik,2
44,182.62254699999994,221.93534180000006,none,1,781.2774141,783.7999258999998,786.4655520000006,794.5369306999992,bijten,gebaren,0,spugen,0
44,182.62254699999994,221.93534180000006,none,1,798.1469069999994,799.8200690000003,802.106403499999,805.1125763999999,bijten,gebaren,1,bijten,1
44,182.62254699999994,221.93534180000006,none,1,806.0650159999996,810.2862436000005,814.6374260999992,816.7976998000004,vallen,gebaren,0,vallen,2
44,182.62254699999994,221.93534180000006,none,1,817.8412177,819.9572880000005,822.7890042999998,824.1653923999993,slaan,gebaren,0,slaan,2
44,182.62254699999994,829.8264783000004,practice,0,868.5325762000002,873.6222284000005,881.1039288999991,886.2496194000005,bal,combinatie,0,baseball,0
44,182.62254699999994,829.8264783000004,practice,0,889.5100269999994,891.3935403000005,896.1437182,897.9181911999995,bal,combinatie,1,bal,0
44,182.62254699999994,829.8264783000004,practice,0,898.9705015999998,901.0181313999992,904.501106499999,909.4282197000002,zwaaien,combinatie,0,zwaaien,0
44,182.62254699999994,829.8264783000004,none,0,913.589218099999,915.7287225999999,922.0600905000001,928.5311611000006,ei,combinatie,0,kip,0
44,182.62254699999994,829.8264783000004,none,0,931.4672758000006,933.1555326000007,943.072486,947.9506814999995,ei,combinatie,1,ei,1
44,182.62254699999994,829.8264783000004,none,0,948.8784927000006,952.773099699999,956.950839099999,968.5701674999991,blij,combinatie,0,lachen,0
44,182.62254699999994,829.8264783000004,none,0,971.8897886000004,973.4111065999996,981.4858893999999,993.407553,blij,combinatie,1,mondhoek,0
44,182.62254699999994,829.8264783000004,none,0,996.510021699999,999.298368499999,1006.5117065000004,1009.1682193999995,blij,combinatie,2,goed,0
