"ID","exp_start","block_start","practice","cycle","display_start","trial_start","trial_end","RT","word","modality","correction","answer","points"
44,182.622547,221.9353418,"practice",0,247.1301342,252.9178055,257.8818158,261.530909099999,"geheim","gebaren",0,"stil",0
44,182.622547,221.9353418,"practice",0,265.641518199999,270.189603399999,275.8154107,286.8014297,"geheim","gebaren",1,"stilte",0
44,182.622547,221.9353418,"practice",0,292.087622,296.758673899999,301.942001599999,313.1137314,"geheim","gebaren",2,"geluid",0
44,182.622547,221.9353418,"practice",0,319.2830991,323.935938399999,330.9875838,332.6248415,"eend","gebaren",0,"kip",0
44,182.622547,221.9353418,"practice",0,335.469640300001,337.8320595,344.406522099999,346.668673900001,"eend","gebaren",1,"eend",0
44,182.622547,221.9353418,"none",0,350.738104499999,353.7362394,357.558039,362.512522800001,"groot","gebaren",0,"ontploffing",0
44,182.622547,221.9353418,"none",0,366.273787200001,366.9768154,371.637011899999,376.3230772,"groot","gebaren",1,"uitbreiden",0
44,182.622547,221.9353418,"none",0,379.5417056,381.734331799999,385.3614174,388.358264199999,"groot","gebaren",2,"groot",0.5
44,182.622547,221.9353418,"none",0,389.736052900001,392.752391900001,398.360631,402.5188309,"zwaar","gebaren",0,"zwaar",2
44,182.622547,221.9353418,"none",0,404.079339299999,406.656051700001,415.592992999999,418.6468796,"regen","gebaren",0,"paraplu",0
44,182.622547,221.9353418,"none",0,421.4653819,423.15663,429.1677835,430.7645229,"regen","gebaren",1,"regen",1
44,182.622547,221.9353418,"none",0,431.7580685,435.4589701,442.68035,444.3832725,"zout","gebaren",0,"zout",2
44,182.622547,221.9353418,"none",0,445.793920699999,448.147470700001,455.9254299,458.2936765,"ziek","gebaren",0,"koorts",0
44,182.622547,221.9353418,"none",0,461.221182,462.5827107,467.8678565,469.9872131,"ziek","gebaren",1,"ziek",1
44,182.622547,221.9353418,"none",0,471.1801104,474.2886988,480.941671399999,484.539400000001,"langzaam","gebaren",0,"lopen",0
44,182.622547,221.9353418,"none",0,487.566928499999,489.385587100001,499.231961299999,508.9512924,"langzaam","gebaren",1,"slowmotion",0
44,182.622547,221.9353418,"none",0,512.7044708,515.106893900001,526.316375400001,528.9877811,"langzaam","gebaren",2,"langzaam",0.5
